name;price;quantity;code
STEAK DE FRANGO EMPANADO PERDIGAO;8,81;77;2932766164444
STEAK DE FRANGO EMPANADO PERDIGAO;8,81;47;5460827015089
STEAK DE FRANGO EMPANADO PERDIGAO;8,81;45;1161413218618
STEAK DE FRANGO SADIA;8,81;68;1673332472587
STEAK EMPANADO FRIMESA;8,81;48;5702472559531
STEAK FGO EMP PRE FRITO;8,81;23;6175971573978
STICKS PRESUNTO E QUEIJO PERDIGAO FRANGO;8,81;87;6367090494826
STROGONOFF CHESTER CONG PERDIG;8,81;51;9095712770874
STROGONOFF CHESTER CONG PERDIG;8,81;18;7043170136878
STROGONOFF DE FRANGO SADIA;8,81;62;3376817509708
STROGONOFF PERDIGAO 600 GR;8,81;95;7168169764012
STROGONOFF PERDIGAO 600 GR;8,81;42;3013797890186
SUINO PERDIGAO CALABRESA;8,81;87;8721200386353
TEKITOS SADIA;8,81;31;5160482090716
TEKITOS SEARA TRADICIONAL 300G;8,81;84;2015795481573
TEXAS BURGER;8,81;16;7287323320138
TEXAS BURGER;8,81;92;4419582531053
TEXAS BURGER FRANGO;8,81;61;9499032676056
TEXAS BURGER GRANEL;8,81;37;8349849146498
TEXAS BURGER GRANEL;8,81;77;7632394157386
TIRINHAS DE FRANGO PERDIGAO;8,81;82;3548913485813
TIRINHAS DE FRANGO SADIA;8,81;61;8987203471139
ATUM 88 BONITO SOLIDO NATURAL LIGHT;8,81;54;2141337891747
ATUM A MODA NAPOLITANA;8,81;30;9327871123235
ATUM A MODA ORIENTAL;8,81;93;9324252218622
ATUM CLARO AO NATURAL GOMES DA COSTA 170G;8,81;38;6301051770904
ATUM COQUEIRO;8,81;87;2961971623233
ATUM COQUEIRO EM PEDACOS AO OLEO;8,81;97;3637730680474
ATUM COQUEIRO RALADO COM MOLHO DE TOMATE;8,81;60;2295138628471
ATUM COQUEIRO RALADO COM MOLHO DE TOMATE;8,81;46;6438883914044
ATUM COQUEIRO RALADO EM OLEO;8,81;75;1529143098173
ATUM COQUEIRO SOLIDO EM OLEO;8,81;57;5937886987992
ATUM EM PED AO MOLHO ERV AZEIT;8,81;17;8377537031800
ATUM EM PEDACOS AO NATURAL LIGHT GOMES DA COSTA 170G;8,81;55;1383120858847
ATUM FACILIMO LIGHT RS;8,81;93;6461606165918
ATUM FACILIMO OLEO RS;8,81;28;7947868098313
ATUM GOMES DA COSTA EM PEDACOS AO OLEO;8,81;19;3740637160615
ATUM GOMES DA COSTA RALADO AO MOLHO DE TOMATE;8,81;43;4630927766782
ATUM GOMES DA COSTA SOLIDO AO NATURAL LIGHT;8,81;27;9707872903407
ATUM GOMES DA COSTA SOLIDO EM OLEO;8,81;44;9725591134382
ATUM GOMES DA COSTA SOLIDO OLEO BAIXO SODIO;8,81;80;7249148341927
ATUM LIGHT SOLIDO AO NATURAL ENLATADO GOMES DA COSTA 170G;8,81;30;4975566534692
ATUM RALADO LIGHT;8,81;27;2262470606949
ATUM RALADO LIGHT LIMAO 24/RS;8,81;58;2211254637975
ATUM RALADO NATURAL;8,81;15;4953795699309
ATUM RUBI LIGHT;8,81;52;8964927541559
ATUM SOL NATURAL LIGTH 170 GR;8,81;27;9022884713998
ATUM SOLIDO AO NATURAL;8,81;15;8679991428817
ATUM SOLIDO QUERO;8,81;49;1262285700213
CAVALINHA OLEO DE SOJA;8,81;77;5672047471139
FILE ATUM GOMES DA COSTA AZEITE OLIVA;8,81;31;3756699445438
FILE DE SARDINHA MOLHO DE TOMATE ALCYON;8,81;78;2543066038277
FILE SARDINHA ALCYON C/PICLES;8,81;21;3499283397311
FILE SARDINHA ALCYON S/PELE;8,81;74;5966786790355
FILE SARDINHA C/PIMENTA COQ;8,81;75;3564543473578
FILE SARDINHA CEBOLA/LOURO;8,81;76;5640861717475
FILE SARDINHA EM OLEO COQUE;8,81;42;5606262178146
FILE SARDINHA LIMAO;8,81;38;4109679789842
FILE SARDINHA MOLHO GOMES DA C;8,81;21;2646900544737
FILE SARDINHA MOLHO TOMATE;8,81;93;3073937493131
LATA PEDACOS AO NATURAL GOMES DA COSTA;8,81;36;4954429310668
LATA PEDACOS AO NATURAL PESCADOR;8,81;75;6843820927461
LATA RALADO AO NATURAL PESCADOR;8,81;89;4831854727429
LATA RALADO AO NATURAL PESCADOR;8,81;89;6004995630425
LATA RALADO EM OLEO QUERO;8,81;69;9709572834171
LATA SOLIDO LIGHT COQUEIRO;8,81;74;8335365018002
PATE ATUM COQUEIRO PIMENTA;8,81;61;1345678107191
PATE DE ATUM COQ SACHE C/AZEITONA;8,81;52;4772390988448
PATE DE ATUM GOMES DA COSTA DEFUMADO;8,81;51;7228767958808
PATE DE SARDINHA GOMES DA COSTA DEFUMADO;8,81;37;6649848251030
PATE GOMES DA COSTA SALMAO DEFUMADO;8,81;93;2538577699296
PATE GOMES DA COSTA SALMAO NATURAL;8,81;27;9417114198256
SALADA ATUM VEGETAL C/MAIONESE;8,81;15;2086446261482
SALADA ATUM VEGETAL EM OLEO 17;8,81;18;7690851099813
SALADA COQUEIRO ATUM/FEIJAO/VEGETAL;8,81;48;1929470045462
SALADA COQUEIRO ATUM/MAIONESE;8,81;97;1785014105894
SALADA GOMES DA COSTA ATUM BATATA ERVILHA E CENOURA;8,81;42;4747040013277
SALADA GOMES DA COSTA ATUM BATATA MAIONESE AZEITONA E SALSINHA;8,81;17;1019849597850
SALADA GOMES DA COSTA ATUM E BATATA;8,81;92;6016654912348
SALMAO COQUEIRO PEDACO C/SHOYU E GENGIBRE;8,81;44;3416467993645
SALMAO COQUEIRO TIRAS AZEITE OLIVA;8,81;27;2887789306409
SARDINHA COQ TOMATE 48/RS;8,81;33;6641983986601
SARDINHA COQUEIRO COM MOLHO DE TOMATE;8,81;93;3173021980285
SARDINHA COQUEIRO COM MOLHO DE TOMATE;8,81;87;3382222303143
SARDINHA COQUEIRO COM MOLHO DE TOMATE;8,81;34;5544413146675
SARDINHA COQUEIRO COM OLEO;8,81;32;9707096922407
SARDINHA COQUEIRO COM OLEO;8,81;15;9331332865056
SARDINHA COQUEIRO COM OLEO;8,81;44;7681756830521
SARDINHA COQUEIRO LIMAO 130 GR;8,81;63;8677792862404
SARDINHA COQUEIRO MOLHO/OREGAN;8,81;45;2690546614919
SARDINHA EM OLEO COQUEIRO 250;8,81;94;8475585650142
SARDINHA GOMES DA COSTA LIGHT;8,81;86;3500950913708
SARDINHA GOMES DA COSTA OLEO;8,81;29;3380632112375
SARDINHA LIGHT 130-GRS;8,81;77;1469224844273
SARDINHA LIGHT 130-GRS;8,81;85;7757700148128
SARDINHA MOLHO MOQUECA;8,81;72;5960720019484
STROGONOFF DE ATUM R;8,81;76;3524721196506
STROGONOFF DE ATUM R;8,81;90;8699021642217
ACUCAR CAETE 1KG DEMERARA;8,81;18;1440893219638
ACUCAR CONF ARCOLOR 1KG;8,81;27;4694441003167
ACUCAR CRISTAL BRANCO YOKI;8,81;85;1481424538091
ACUCAR CRISTALCUCAR UNIAO 1KG;8,81;90;1024045779795
ACUCAR DEMERARA 400G MON ;8,81;67;7832058259791
ACUCAR DEMERARA ORGANICO UNIAO 1KG;8,81;52;9952413789403
ACUCAR GRANULADO UNIAO PREMIUM;8,81;91;6047408993320
ACUCAR MASCAVO 1 KG HIKARI;8,81;95;5766880144303
ACUCAR MASCAVO JUNIOR - 250 UNIDADES;8,81;32;1216914774480
ACUCAR MASCAVO MAIS VITA;8,81;23;7552228604747
ACUCAR MASCAVO MAISVITA 1KG;8,81;53;4735569051923
ACUCAR MASCAVO NATURAL LIFE;8,81;46;5418214341814
ACUCAR MASCAVO NATURAL LIFE 1KG;8,81;32;9257732236136
ACUCAR MASCAVO VITAO 500G;8,81;87;2699096073304
ACUCAR MORENINHO 500GR MASCAVO;8,81;35;8656919898286
ACUCAR MORENINHO 500GR MASCAVO;8,81;27;3353836093567
ACUCAR MORENINHO 500GR MASCAVO;8,81;32;9417526133289
ACUCAR MORENINHO 500GR MASCAVO;8,81;58;9930426675857
ACUCAR MORENINHO 500GR MASCAVO;8,81;27;7771145322350
ACUCAR NATUS 1KG MASCAVO;8,81;68;5796508173624
ACUCAR NEVE 1KG REF;8,81;76;4400851021590
ACUCAR NEVE 1KG REF;8,81;96;2489759104226
ACUCAR ORGANICO EM SACHE UNIAO 200G;8,81;43;8917153092961
ACUCAR REFINADO GLACUCAR PACOTE UNIAO 500G;8,81;71;2542778249045
ACUCAR REFINADO GLACUCAR PACOTE UNIAO 500G;8,81;46;9113180982377
ACUCAR REFINADO UNIAO 1KG;8,81;38;4579290988919
ACUCAR REFINADO UNIAO 1KG;8,81;85;8532049291238
ACUCAR REFINADO UNICO 1 KG;8,81;78;7870656057910
ACUCAR S NATUS MASCAVO;8,81;94;1459152971231
CARAVELAS REFINADO PACOTE 1 KG;8,81;62;8839410711503
JASMINE MASCAVO PACOTE 1 KG;8,81;90;2678805157333
LOWCUCAR MASCAVO PACOTE 0,5 KG;8,81;88;9765330668387
TODDY CHOCOMIX 300 GR;8,81;71;6531672918347
UNIAO CRISTAL PACOTE 5 KG;8,81;55;1825698717588
UNIAO DOCUCAR PACOTE 1 KG;8,81;75;3028879956035
UNIAO PREMIUM PACOTE 1 KG;8,81;49;4380603377038
UNIAO REFINADO PACOTE 5 KG;8,81;38;9890286971528
XOCOPINHO MORANGO;8,81;42;2012476799293
CALDA DE AGAVE JASMINE ORGANICO;8,81;88;2717442603616
CORURIPE DEMERARA PACOTE 1 KG;8,81;16;7275089980244
MEL YOKI 3X GLICOSE;8,81;43;3202691948815
NESQUIK NESTLE MORANGO;8,81;88;5646931329365
NESQUIK NESTLE MORANGO;8,81;50;4455954966873
MELADO CANA HEMMER;8,81;21;1785640153991
MELADO DACOLONIA;8,81;51;1187731548107
MELADO HEMMER 400GR DE CANA;8,81;94;6362659548216
RAPADURA CROCANTE 280G;8,81;25;1085063884612
RAPADURA CROCANTE DACOLONIA;8,81;55;9293744496993
RAPADURA LEITE DACOLONIA;8,81;91;2120448479678
RAPADURA LEITE/COCO DACOLONIA;8,81;83;6490456903534
RAPADURINHA DE MINAS 25,0 G;8,81;60;8244786841694
ALGODAO DOCE MAVALERIO TUTTI FRUTTI;8,81;40;2243233951327
ALGODAO DOCE MAVALERIO UVA;8,81;86;9131385081776
ARCOR 7 BELO IOGURTE;8,81;69;6171041130454
ARCOR BUTTER TOFFEES COCO;8,81;76;9700974740773
ARCOR BUTTER TOFFEES COCO;8,81;22;2567719249339
BALA AMENDOIM GT R;8,81;72;9438507190326
BALA AZEDINHA 33G SORTIDAS;8,81;49;3785057991789
BALA AZEDINHO CEREJA;8,81;83;6761294397502
BALA AZEDINHO GRENN APPLE;8,81;34;2332713851537
BALA AZEDINHO UVA;8,81;93;3324903012823
BALA BANANA C/ MARAC 220G;8,81;31;2130860386793
BALA BANANA DACOLONIA;8,81;29;5100635682903
BALA BANANA PRIMOR;8,81;15;7600631240968
BALA BUT TOFFEES RECHEADO CHOKKO MENTA R | BALAS BUTTER MENTA 750GR;8,81;78;1226149990667
BALA BUTTER TOFFES CAPPUCCINO 750GR;8,81;28;4435485545149
BALA CAFE C/CREME ALPENLIEBE 10UNIDADE;8,81;39;5582865960255
BALA CASTELLA CANELA;8,81;71;7923612985648
BALA CASTELLA MEL PROPOLIS;8,81;28;4549557546683
BALA CHITA ABACAXI;8,81;83;7636408302318
BALA CHITA SORTIDA;8,81;43;7139633434792
BALA COFFEE ZERO FLORE;8,81;40;4615728590106
BALA CREAMY LIMONADA C/3 UND HALLS;8,81;53;7594374827282
BALA DE CAFE LOWCUCAR;8,81;15;3442214829626
BALA DE CEREJA ZERO ACUCAR 20GR LIXX;8,81;66;1622348833448
BALA DE GELATINA FINI FRUTAS SORTIDAS;8,81;55;8563289615615
BALA DE GELATINA URSINHOS DE OURO HARIBO 100G;8,81;99;5765639159892
BALA DE GEMGIBRE MEL LIGHT;8,81;86;8292194522643
BALA DE GOMA DELIKETS DORI;8,81;83;3410852683988
BALA DE GOMA DELIKETS DORI;8,81;38;9628947785399
BALA DE GOMA MORANGO PAN 200G;8,81;91;1309352403896
BALA DE PROPOLIS E MEL PRODAPYS;8,81;61;6918556537466
BALA DIET HORTELA GOLD 32G;8,81;78;4750839497698
BALA DIET MORANGO GOLD 32G;8,81;18;3778331250221
BALA DIET TANGERINA GOLD 44G;8,81;71;3043003583738
BALA DOCILE EUCALIPTO;8,81;63;7921591118465
BALA DORI BOLETE CHICLE R | BALAS BOLETE 700GR;8,81;71;4734017831938
BALA DORI GOMA 30X10UNIDADE TUBO;8,81;28;4386826029867
BALA DORI GOMA TUBO C/3;8,81;44;5096512132976
BALA DORI GOMA TUBO C/3;8,81;98;8508541978320
BALA DORI GOMA TUBO FRUTAS SORTIDAS;8,81;88;5981603904987
BALA DORI GOMA TUBO FRUTAS SORTIDAS;8,81;47;5107431267738
BALA DORI GOMETS FRUTAS;8,81;54;4622502152579
BALA DORI GOMETS PUDIM CREME E FRUTAS;8,81;95;9694770431074
BALA DORI GOMETS PUDIM CREME E FRUTAS;8,81;66;6060581387380
BALA DORI MAST FRUTSY SORT;8,81;82;2559508687791
BALA DORI MORANGO;8,81;36;6579802940716
BALA DORI TOPSY FRUITS;8,81;80;2618382177862
BALA DORI TRINK MAST;8,81;32;4555802525177
BALA DORI YOGURTE100 ORIGINAL;8,81;57;7354533968223
BALA DORI YOGURTE100 ORIGINAL;8,81;85;2724189378635
BALA DORI YOGURTE100 ORIGINAL;8,81;61;7272694114731
BALA DROPS FREEGELLS CERE/CHOCOLATE;8,81;38;4008327987150
BALA DROPS FREEGELLS EXT FORTE UND;8,81;45;4138179160279
BALA DROPS FREEGELLS MENTA/CHOCOLATE UND;8,81;70;9694368908567
BALA DROPS FREEGELLS MORANGO CREAM UND;8,81;57;3495262816630
BALA DROPS FREEGELLS MORANGO UND;8,81;43;2522528376150
BALA DROPS HALLS S/MEL E LIMAO;8,81;36;9699496874852
BALA DROPS MENTOS EXTREME 29,7G;8,81;76;2768007735049
BALA DROPS MENTOS STICK KISS ME;8,81;97;5496836169962
BALA DROPS MENTOS UVA/ABACAXI;8,81;57;3161203561959
BALA DROPS VITA-C RED MIX;8,81;84;2720048886694
BALA ERLAN MEL 400G;8,81;85;6105696498081
BALA FINI CARROS;8,81;54;2933031837332
BALA FINI FINIBURGUERS;8,81;26;7944978714927
BALA FINI GELATINA BANANA;8,81;29;1519095209697
BALA FINI MICKEY BRILHO;8,81;99;9395140495303
BALA FINI MINHOCAS CITRICAS;8,81;41;8795462538918
BALA FINI MORANGO AROS;8,81;46;8793069928538
BALA FINI TUBAROES;8,81;33;8129829483910
BALA FLOR LIXX CANELA 20,0 G;8,81;27;9389511094274
BALA FLOREST BRASILIAN COFFEE;8,81;57;5823772805121
BALA FLOREST DURA CAFE;8,81;80;4245060133007
BALA FLORESTAL COFFEE;8,81;95;9828290828997
BALA FLORESTAL MAST SORT ;8,81;44;5076362507361
BALA FLORESTAL ZOLLE FRAMBOESA;8,81;30;7026648034442
BALA FREEGELLS ARCTIC FRESHMINT C/24;8,81;89;1218928559149
BALA FREEGELLS ARCTIC MORANGO C/24;8,81;34;8602071455987
BALA FREEGELLS CEREJA LIGHT 17GR;8,81;19;9628227915860
BALA FREEGELLS EUC LIGHT 17GR;8,81;40;5987269694667
BALA FREEGELLS ZERO EXTRA FORTE 17GR;8,81;97;8447738158455
BALA FRUIT TELLA SORTIDA;8,81;32;8166482389510
BALA FRUIT-TELLA CAFE/CARAMELO;8,81;42;2177445333756
BALA FRUITELLA UVA;8,81;54;8650375079918
BALA FRUITTELLA CREAMFILLS;8,81;88;6351039524276
BALA FRUITTELLA FRUIT CHO/MOR;8,81;87;7447050540658
BALA FRUITTELLA IOGURTE/F VERMELHO 10UNIDADE;8,81;93;1531792950724
BALA FRUITTELLA IOGURTE/MOR;8,81;29;7617999160267
BALA FRUITTELLA PES/C LEI 10UNIDADE;8,81;92;9109294044428
BALA FRUITTELLA SORTIDA 10UNIDADE;8,81;80;9571748363713
BALA GELAT FINI AMORAS;8,81;50;6718196831000
BALA GOLD;8,81;30;1681251367385
BALA GOLD FRUCTO MISTA S/ACUCAR 12XR;8,81;75;3959883553362
BALA GOMA IOGURTE 7 BELO;8,81;72;4183611265352
BALA GOMA IOGURTE 7 BELO;8,81;21;9349760938820
BALA GOMA S HELENA;8,81;30;4162247012506
BALA GOMA SANTA HELENA;8,81;28;4895128594820
BALA GOMA TUBO DORI CREME/FRUTAS;8,81;80;9652311528604
BALA GOMA TUBO DORI CREME/FRUTAS;8,81;42;9234593557560
BALA GOMETS DORI CREME E FRUTAS;8,81;85;5882786449984
BALA GOMETS DORI FRUTAS SORTIDAS TUBO 30UNIDADE X;8,81;41;3143292023636
BALA GOMETS DORI SORTIDA 1KG;8,81;78;7180805314635
BALA HALLS;8,81;18;2611724709578
BALA HALLS UVA MENTHO-LYPTUS;8,81;65;9828756671771
BALA HALLS WHITE;8,81;99;7581223781706
BALA ICE-KISS BOCA SORT CHOCOLATE/LEIT;8,81;19;8615703421304
BALA ICE-KISS BOCA SORT CHOCOLATE/LEIT;8,81;29;6875724911857
BALA ICE-KISS LOVE CEREJA;8,81;26;4387166260735
BALA ICE-KISS LOVE EUCALIPTO;8,81;79;3445488656478
BALA ICE-KISS LOVE MELANCIA;8,81;30;2342083076386
BALA ICE-KISS LOVE MENTA;8,81;63;5506445754421
BALA ICE-KISS LOVE MORANGO;8,81;79;1795470372991
BALA ICE-KISS TENT CHOCOLATE BCO MANGA | BALA ICEKISS TENTACAO MANGA C CHOLATE;8,81;72;6965874885748
BALA ICE-KISS TENT CHOCOLATE BCO MELAO | BALA ICEKISS TENTACAO MELAO C CHOCOLATEOLATE;8,81;38;1457652182750
BALA ICEKISS AZEDINHA MAST MEL 33G;8,81;22;8411227954309
BALA JELLY SWEET NATURAL 200;8,81;86;1541998233085
BALA LILITH MACA VERDE;8,81;23;9876200790792
BALA LILITH MACA VERDE MAST;8,81;43;9619011824982
BALA LIXX EUCALIPTO 20G FLORESTAL;8,81;99;6877413947738
BALA MASTIGAVEL ERLAN SORTIDA;8,81;17;9479290616377
BALA MASTIGAVEL PACOQUITA SANTA HELENA;8,81;52;9882084494194
BALA MASTIGAVEL UP FRUTAS SORTIDAS;8,81;96;2198717721864
BALA MASTIGAVEL UP MENTA;8,81;47;5529111471727
BALA MENTOS BOX MORANGO/YOGURT 76GR;8,81;33;8411526089191
BALA MENTOS CRAZY MIX;8,81;45;8580944880627
BALA MENTOS DUO RED ICE STICK;8,81;15;4135002206863
BALA MENTOS FLIP ICE CHERRY 43,5G;8,81;76;7357837364662
BALA MENTOS FLIP ICE MINT 43,5G;8,81;43;9623686047194
BALA MENTOS JUICE BEST 10G;8,81;27;8257209459012
BALA MENTOS JUICE BEST 10G;8,81;97;6309258235856
BALA MENTOS MACA VERDE STICK;8,81;46;7931317720413
BALA MENTOS MINT NJR E GALERA;8,81;89;4841727724593
BALA MENTOS MINTENSITY;8,81;47;2755457844745
BALA MENTOS MORANGO;8,81;74;5000462140520
BALA MENTOS PURE FRESH 6G SC FRESH MINT;8,81;70;5776054380390
BALA MENTOS PURE FRESH 6G SC WINTERGREEN;8,81;88;2023215680861
BALA MENTOS RAINBOW;8,81;90;2156106872796
BALA MENTOS SLIM BOX FRUIT;8,81;40;9764239175986
BALA MENTOS TEENS SORTIDO;8,81;42;8915499704945
BALA MENTOS TUTTI FRUIT;8,81;99;3513759922607
BALA MINHOCA DE BRILHO FINI PACOTE;8,81;71;5705557341162
BALA MINHOCA DE BRILHO FINI PACOTE;8,81;76;9092257940090
BALA MY TOFFE MOUSE DE MARACUJA RICLAN;8,81;51;7925812349287
BALA PACOQUITA SANTA HELENA DIET 50GR;8,81;95;9178080397524
BALA PASTILHA MENTOS POW KISS EXTRA MINT C/12;8,81;84;1551573771000
BALA PECCIN ZAZA;8,81;60;6631987479598
BALA POCKET;8,81;80;6347851773846
BALA POCKET;8,81;44;2016119741406
BALA POCKET LEITE;8,81;72;4246288391301
BALA SETE BELO 1 KGR;8,81;35;2041999676260
BALA SETE BELO 1 KGR;8,81;94;6467527531150
BALA STA HELENA FRUTTO SORTIDA;8,81;48;7222187647328
BALA STA HELENA PACOQUITA DIET IOGURTE/FR VERMELHO;8,81;73;6555705830016
BALA SUPRA BANANA;8,81;47;9460881135644
BALA SUPRA SUMO;8,81;94;7516407618227
BALA SUPRA SUMO;8,81;84;8213786184706
BALA SUPRA SUMO 36 GR;8,81;26;4029620734003
BALA SUPRA SUMO 36 GR;8,81;40;3392663625535
BALA SUPRA SUMO ABACAXI;8,81;79;5750443602014
BALA SUPRA SUMO AMEIXA JAPONESA;8,81;59;2053562925009
BALA SUPRA SUMO LICHIA;8,81;92;9570900576890
BALA SUPRA SUMO MACA VERDE;8,81;15;1803533631101
BALA SUPRA SUMO PESSEGO;8,81;72;6277520169548
BALA SUPRA SUMO UVA VERDE;8,81;77;8540196319850
BALA SUPRA UVA;8,81;36;1637631495322
BALA TUBES FINI TUTTI FRUTTI;8,81;94;2758860698688
BALAS 7 BELO FRAMBOESA ARCOR;8,81;42;4173017835010
BALAS CARAMELO C/10 FRUITTELLA;8,81;84;8150379423230
BALAS CHOCOLATE FILLED AVELA 33,5G FRUITTELLA;8,81;83;6083986175015
BALAS CHOCOLATE FILLED CARAMELO C/ FRUITTELLA;8,81;59;8094566986829
BALAS DE GOMA DOCILE DOCIGOMA CORACAO;8,81;52;8297598095730
BALAS FRUIT TELLA CARAMELO R;8,81;51;1373649830926
BALAS FRUIT TELLA CARAMELO R;8,81;32;9154689131480
BALAS GOTA COLA R;8,81;25;7287785886710
BALAS MENTOS SLIM BOX TUTTI FRUT;8,81;71;1296425276192
BALAS PACOQUITA R;8,81;55;2612165453274
BALAS PACOQUITA R;8,81;87;6737877837810
BALAS PARATI FRUTAS;8,81;62;9861278968500
BALAS SLIM BOX GRAZY MINT MENTOS;8,81;18;6451953669226
BALAS TORTA DE LIMAO SACO 584G C G R;8,81;87;3394315286433
BANANINHA LIGHT 28GR;8,81;55;8981800186667
BARRA CROC AMENDOIM NESTLE 16;8,81;26;5760506815989
BARRA GALAK C/ NEGRESCO NESTLE;8,81;16;8664030244714
BARRA GALAK CORN FLAKES;8,81;15;5463283947065
BB LAKA LACTA 30X 107;8,81;38;3652570078792
BB TABLETE GAROTO BRANCO 3X;8,81;36;2196371758875
BEIJOS MORANGO (FINI) MENTOS;8,81;82;1023097494763
CARAMELO BUTTER TOFFEES ARCOR CHOCOLATE BRANCO;8,81;18;4433173881154
CARAMELO BUTTER TOFFEES ARCOR CHOKKO TRUFA;8,81;74;5883168305004
CARAMELO BUTTER TOFFEES ARCOR COCO;8,81;91;8779461485922
CARAMELO BUTTER TOFFEES ARCOR LEITE;8,81;83;8274659279774
CARAMELO BUTTER TOFFEES ARCOR MOUSSE DE MARACUJA;8,81;83;5796974387007
CARAMELOS EMBARE BAUNILHA;8,81;77;8171931125108
CARAMELOS EMBARE LEITE/CHOCO;8,81;43;2899808156512
CHIC BUBBALOO RADICAL MENTA 14 8G;8,81;96;5683972922832
CHIC BUBBALOO RADICAL TUTTILOO 14 8G;8,81;47;4233469065938
CHIC BUBBALOO TB CONNECT AB/MC VD 14,4G;8,81;57;9883586714993
CHIC BUBBALOO TB CONNECT MEL/TAN 14,4G;8,81;72;1345105587032
CHIC BUBBALOO TB CONNECT MOR/BAN 14,4G;8,81;49;8598248377455
CHIC BUBBALOO TB CONNECT UVA/LAR 14,4G;8,81;76;5372449976913
CHIC CEREJA/LARANJA MIX CHICLETS;8,81;31;7771886910253
CHIC DORI SPLOOF MORANGO 100X1UNIDADE;8,81;55;7057532799529
CHIC FRESHEN-UP MENTA ADAMS;8,81;86;4505138079327
CHICLE ADAMS CEREJA E LARANJA 100UNIDADE;8,81;22;7478246835096
CHICLE ADAMS HORTELA 100UNIDADE;8,81;94;8730152423475
CHICLE ADAMS MELANCIA 100UNIDADE;8,81;28;8629342348756
CHICLE ADAMS TUTTI FRUTTI 100UNIDADE;8,81;45;2156830763092
CHICLE BIG BIG ARCOR HORTELA 100UNIDADE;8,81;66;3462305206362
CHICLE BIG BIG BOLITAS ARCOR 100UNIDADE;8,81;16;4770012460073
CHICLE BLUE MINT S/ ACUCAR 8,5G FLOPI;8,81;99;8002049978206
CHICLE BUBBALOO HORTELA 60UNIDADE;8,81;52;4949057702095
CHICLE BUBBALOO MORANGO 60UNIDADE;8,81;19;1176565754170
CHICLE BUBBALOO TUTTI FRUTTI 60UNIDADE;8,81;47;7380470972948
CHICLE BUBBALOO UVA 60UNIDADE;8,81;85;9316152520358
CHICLE CHICLETS 2UNIDADE HORTELA/TANG (ROXO);8,81;72;8443594268121
CHICLE CHICLETS 2UNIDADE MENTA (BRANCA);8,81;75;5896733360179
CHICLE CLORETS 100CAIXA;8,81;36;9903435234178
CHICLE FLICS ARCOR UVA 12UNIDADE;8,81;68;5903671729469
CHICLE MENTOS 12UNIDADE POWER GUM MORANGO;8,81;46;4209113348032
CHICLE MENTOS 3 CAMADAS PURE FRESH MINT 15UNIDADE X;8,81;96;5882459097205
CHICLE MENTOS 3 CAMADAS PURE FRUIT 15UNIDADE X;8,81;35;5033917208493
CHICLE MENTOS PURE FRESH MINT 12UNIDADE;8,81;34;8971845074522
CHICLE MENTOS PURE FRESH WINTERGREEN 12UNIDADE;8,81;21;4655191379852
CHICLE MENTOS PURE FRESH WINTERGREEN 15UNIDADE;8,81;35;2532210372685
CHICLE MENTOS PURE FRUIT TUTTI FRUTTI 12UNIDADE;8,81;81;6612016455191
CHICLE MINT RED S/ ACUCAR 8,5G FLOPI;8,81;21;5379782428323
CHICLE POOSH! ARCOR MENTA 40UNIDADE;8,81;38;8907939005000
CHICLE POOSH! ARCOR MENTA 40UNIDADE;8,81;55;6335739235605
CHICLE POOSH! ARCOR MORANGO 40UNIDADE;8,81;83;6974982121762
CHICLE POOSH! ARCOR TUTTI FRUTTI 40UNIDADE;8,81;52;6221321063569
CHICLE POOSH! ARCOR TUTTI FRUTTI 40UNIDADE;8,81;68;5031913701524
CHICLE POOSH! ARCOR UVA 40UNIDADE;8,81;97;1257097215572
CHICLE POOSH! ARCOR UVA 40UNIDADE;8,81;62;8635743335493
CHICLE RECHEADO BUZZYBOL - RICLAN;8,81;87;1982949460213
CHICLE RECHEADO BUZZYBOL - RICLAN;8,81;28;7564808059991
CHICLE TRIDENT 26,6G BALI SUNRISE FRUIT C/14;8,81;54;6969721463302
CHICLE TRIDENT CANELA 21UNIDADE X 8,5G;8,81;42;8570729283048
CHICLE TRIDENT FRESH INTENSE 21UNIDADE X 8,5G;8,81;34;4510010060379
CHICLE TRIDENT HERBAL FRESH 21UNIDADE X 8,5G;8,81;38;9624270242767
CHICLE TRIDENT HORTELA 21UNIDADE X 8,5G;8,81;57;1381560061406
CHICLE TRIDENT MELANCIA TWIST 21UNIDADE X 8,5G;8,81;81;8665161378267
CHICLE TRIDENT MENTA 21UNIDADE X 8,5G;8,81;27;7501459274657
CHICLE TRIDENT MORANGO 21UNIDADE X 8,5G;8,81;60;5347363918916
CHICLE TRIDENT MORANGO 21UNIDADE X 8,5G;8,81;76;8334787198311
CHICLE TRIDENT TUTTI FRUTTI 21UNIDADE X 8,5G;8,81;52;7600258199255
CHICLES MOSTER HIGH;8,81;22;5285307887305
CHICLETE FLICS CEREJA UND;8,81;69;8461213913176
CHICLETE FLICS EXTRA FORTE UND;8,81;68;7083762590615
CHICLETE FLICS HORTELA UND;8,81;80;9434042279708
CHICLETE FLICS TUTTI FRUTTI UND;8,81;91;3567856183037
CHICLETES ADAMS 46 ABACAXI;8,81;98;2999046674544
CHICLETES FREEGELLS GUM A BIRDS MELANCIA UNIDADE;8,81;40;1970441664291
